Source,Number of sources,Variable,Task,Ethnicity,Age ,Age_sign1,Age_value1,Age_sign2,Age_value2,Unit,Sex,Education,Socioeconomic status,Sign_1,Cut_off_value_1,Sign_2,Cut_off_value_2,Unit,Interpretation 1,Interpretation 2,Comments
https://www.abaxis.com/sites/default/files/resource-packages/Comprehensive%20Metabolic%20Panel%20Package%20Insert-EN_0.pdf,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,4.05,<=,6.55,mmol/L,Normal fasting glucose,NA,NA
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,200,NA,NA,mg/dL,In a person with signs and symptoms of diabetes or hyperglycemia indicates diabetes,NA,Non-fasting glucose level (random blood sample) 
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,11.1,NA,NA,mmol/L,In a person with signs and symptoms of diabetes or hyperglycemia indicates diabetes,NA,Non-fasting glucose level (random blood sample) 
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,70,<=,99,mg/dL ,Normal fasting glucose,NA,Fasting blood glucose
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,100,<=,125,mg/dL ,Prediabetes (impaired fasting glucose),NA,Fasting blood glucose
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,126,NA,NA,mg/dL ,Diabetes,NA,Fasting blood glucose on more than one testing occasion
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,3.9,<=,5.5,mmol/L,Normal fasting glucose,NA,Fasting blood glucose
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,5.6,<=,6.9,mmol/L,Prediabetes (impaired fasting glucose),NA,Fasting blood glucose
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,7,NA,NA,mmol/L,Diabetes,NA,Fasting blood glucose on more than one testing occasion
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,140,NA,NA,mg/dL ,Normal glucose tolerance,NA,2-Hour Oral Glucose Tolerance Test (OGTT)
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,140,<=,199,mg/dL ,Prediabetes (impaired glucose tolerance),NA,2-Hour Oral Glucose Tolerance Test (OGTT)
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,200,NA,NA,mg/dL ,Diabetes,NA,2-Hour Oral Glucose Tolerance Test (OGTT) on more than one testing occasion
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,7.8,NA,NA,mmol/L,Normal glucose tolerance,NA,2-Hour Oral Glucose Tolerance Test (OGTT)
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,7.8,<=,11.1,mmol/L,Prediabetes (impaired glucose tolerance),NA,2-Hour Oral Glucose Tolerance Test (OGTT)
https://labtestsonline.org/understanding/analytes/glucose/tab/test,3,Glucose (GLU),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,11.1,NA,NA,mmol/L,Diabetes,NA,2-Hour Oral Glucose Tolerance Test (OGTT) on more than one testing occasion
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Glucose (GLU),Abbott Piccolo Xpress,All,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,69,<=,178,mg/dL,Normal fasting glucose,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Glucose (GLU),Abbott Piccolo Xpress,Asian,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,66,<=,142,mg/dL,Normal fasting glucose,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Glucose (GLU),Abbott Piccolo Xpress,Non-Hispanic Black,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,70,<=,178,mg/dL,Normal fasting glucose,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Glucose (GLU),Abbott Piccolo Xpress,Hispanic,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,69,<=,140,mg/dL,Normal fasting glucose,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Glucose (GLU),Abbott Piccolo Xpress,Non-Hispanic White,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,70,<=,155,mg/dL,Normal fasting glucose,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Glucose (GLU),Abbott Piccolo Xpress,All,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,69,<=,178,mg/dL,Normal fasting glucose,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Glucose (GLU),Abbott Piccolo Xpress,Asian,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,67,<=,193,mg/dL,Normal fasting glucose,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Glucose (GLU),Abbott Piccolo Xpress,Non-Hispanic Black,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,69,<=,220,mg/dL,Normal fasting glucose,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Glucose (GLU),Abbott Piccolo Xpress,Hispanic,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,72,<=,211,mg/dL,Normal fasting glucose,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Glucose (GLU),Abbott Piccolo Xpress,Non-Hispanic White,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,66,<=,161,mg/dL,Normal fasting glucose,NA,NA
https://www.abaxis.com/sites/default/files/resource-packages/Comprehensive%20Metabolic%20Panel%20Package%20Insert-EN_0.pdf,4,Potassium (K+),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,3.6,<=,5.1,mmol/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_POTASSIUM.pdf,4,Potassium (K+),Abbott Piccolo Xpress,NA,0 - 1 month,>=,0,<=,1,month,NA,NA,NA,>=,3.9,<=,6.9,mEq/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_POTASSIUM.pdf,4,Potassium (K+),Abbott Piccolo Xpress,NA,1 month - 1 year,>=,0.08,<=,1,year,NA,NA,NA,>=,3.6,<=,6.8,mEq/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_POTASSIUM.pdf,4,Potassium (K+),Abbott Piccolo Xpress,NA,1 - 5 years,>=,1,<=,5,years,NA,NA,NA,>=,3.2,<=,5.7,mEq/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_POTASSIUM.pdf,4,Potassium (K+),Abbott Piccolo Xpress,NA,5 - 10 years,>=,5,<=,10,years,NA,NA,NA,>=,3.4,<=,5.4,mEq/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_POTASSIUM.pdf,4,Potassium (K+),Abbott Piccolo Xpress,NA,> 10 years,>,10,NA,NA,years,NA,NA,NA,>=,3.5,<=,5,mEq/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/potassium/tab/test/,4,Potassium (K+),Abbott Piccolo Xpress,NA,> 18 years,>,18,NA,NA,years,NA,NA,NA,>=,3.5,<=,5.1,mEq/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/potassium/tab/test/,4,Potassium (K+),Abbott Piccolo Xpress,NA,> 18 years,>,18,NA,NA,years,NA,NA,NA,>=,3.5,<=,5.1,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Potassium (K+),Abbott Piccolo Xpress,All,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,3.3,<=,4.5,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Potassium (K+),Abbott Piccolo Xpress,Asian,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,3.3,<=,4.6,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Potassium (K+),Abbott Piccolo Xpress,Non-Hispanic Black,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,3.2,<=,4.5,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Potassium (K+),Abbott Piccolo Xpress,Hispanic,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,3.4,<=,4.4,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Potassium (K+),Abbott Piccolo Xpress,Non-Hispanic White,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,3.2,<=,4.4,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Potassium (K+),Abbott Piccolo Xpress,All,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,3.3,<=,4.5,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Potassium (K+),Abbott Piccolo Xpress,Asian,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,3.4,<=,4.7,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Potassium (K+),Abbott Piccolo Xpress,Non-Hispanic Black,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,3.3,<=,4.6,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Potassium (K+),Abbott Piccolo Xpress,Hispanic,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,3.4,<=,4.6,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Potassium (K+),Abbott Piccolo Xpress,Non-Hispanic White,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,3.4,<=,4.6,mEq/L,Normal,NA,NA
https://www.abaxis.com/sites/default/files/resource-packages/Comprehensive%20Metabolic%20Panel%20Package%20Insert-EN_0.pdf,4,Sodium (NA+),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,128,<=,145,mmol/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_SODIUM.pdf,4,Sodium (NA+),Abbott Piccolo Xpress,NA,0 - 1 month,>=,0,<=,1,month,NA,NA,NA,>=,131,<=,143,mEq/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_SODIUM.pdf,4,Sodium (NA+),Abbott Piccolo Xpress,NA,1 month - 1 year,>=,0.08,<=,1,year,NA,NA,NA,>=,131,<=,145,mEq/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_SODIUM.pdf,4,Sodium (NA+),Abbott Piccolo Xpress,NA,1 - 5 years,>=,1,<=,5,years,NA,NA,NA,>=,132,<=,143,mEq/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_SODIUM.pdf,4,Sodium (NA+),Abbott Piccolo Xpress,NA,5 - 10 years,>=,5,<=,10,years,NA,NA,NA,>=,135,<=,143,mEq/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_SODIUM.pdf,4,Sodium (NA+),Abbott Piccolo Xpress,NA,> 10 years,>,10,NA,NA,years,NA,NA,NA,>=,136,<=,144,mEq/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/sodium/tab/test/,4,Sodium (NA+),Abbott Piccolo Xpress,NA,18 - 90 years,>=,18,<=,90,years,NA,NA,NA,>=,136,<=,145,mEq/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/sodium/tab/test/,4,Sodium (NA+),Abbott Piccolo Xpress,NA,> 90 years,>,90,NA,NA,years,NA,NA,NA,>=,132,<=,146,mEq/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/sodium/tab/test/,4,Sodium (NA+),Abbott Piccolo Xpress,NA,18 - 90 years,>=,18,<=,90,years,NA,NA,NA,>=,136,<=,145,mmol/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/sodium/tab/test/,4,Sodium (NA+),Abbott Piccolo Xpress,NA,> 90 years,>,90,NA,NA,years,NA,NA,NA,>=,132,<=,146,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Sodium (NA+),Abbott Piccolo Xpress,All,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,135,<=,143,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Sodium (NA+),Abbott Piccolo Xpress,Asian,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,134,<=,143,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Sodium (NA+),Abbott Piccolo Xpress,Non-Hispanic Black,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,135,<=,143,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Sodium (NA+),Abbott Piccolo Xpress,Hispanic,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,135,<=,142,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Sodium (NA+),Abbott Piccolo Xpress,Non-Hispanic White,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,134,<=,143,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Sodium (NA+),Abbott Piccolo Xpress,All,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,135,<=,143,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Sodium (NA+),Abbott Piccolo Xpress,Asian,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,135,<=,143,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Sodium (NA+),Abbott Piccolo Xpress,Non-Hispanic Black,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,135,<=,143,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Sodium (NA+),Abbott Piccolo Xpress,Hispanic,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,135,<=,143,mEq/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Sodium (NA+),Abbott Piccolo Xpress,Non-Hispanic White,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,134,<=,142,mEq/L,Normal,NA,NA
https://www.abaxis.com/sites/default/files/resource-packages/Comprehensive%20Metabolic%20Panel%20Package%20Insert-EN_0.pdf,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,0.2,<=,1.6,mg/dL,Normal,NA,NA
https://www.abaxis.com/sites/default/files/resource-packages/Comprehensive%20Metabolic%20Panel%20Package%20Insert-EN_0.pdf,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,3.4,<=,27.4,micromol/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_BILIRUBIN.pdf,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,NA,0 - 1 day,>=,0,<=,1,day,NA,NA,NA,>=,2,<=,6,mg/dL,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_BILIRUBIN.pdf,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,NA,1 - 2 day,>=,1,<=,2,days,NA,NA,NA,>=,6,<=,10,mg/dL,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_BILIRUBIN.pdf,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,NA,3 - 5 days,>=,3,<=,5,days,NA,NA,NA,>=,4,<=,8,mg/dL,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_BILIRUBIN.pdf,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,NA,> 5 days,>,5,NA,NA,days,NA,NA,NA,>=,0.2,<=,1.3,mg/dL,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,All,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,0.3,<=,1.4,mg/dL,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,Asian,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,0.3,<=,1.2,mg/dL,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,Non-Hispanic Black,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,0.3,<=,1.2,mg/dL,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,Hispanic,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,0.3,<=,1.2,mg/dL,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,Non-Hispanic White,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,0.3,<=,1.3,mg/dL,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,All,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,0.3,<=,1.4,mg/dL,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,Asian,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,0.4,<=,1.6,mg/dL,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,Non-Hispanic Black,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,0.4,<=,1.7,mg/dL,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,Hispanic,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,0.4,<=,1.5,mg/dL,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,3,Total Bilirubin (TBIL),Abbott Piccolo Xpress,Non-Hispanic White,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,0.4,<=,1.7,mg/dL,Normal,NA,NA
https://www.abaxis.com/sites/default/files/resource-packages/Comprehensive%20Metabolic%20Panel%20Package%20Insert-EN_0.pdf,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,18,<=,33,mmol/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_BICARBONATE.pdf,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,NA,0 - 7 days,>=,0,<=,7,days,NA,NA,NA,>=,13,<=,26,mEq/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_BICARBONATE.pdf,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,NA,7 days - 15 years,>=,0.02,<=,15,years,NA,NA,NA,>=,20,<=,30,mEq/L,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_BICARBONATE.pdf,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,NA,> 15 years,>,15,NA,NA,years,NA,NA,NA,>=,22,<=,29,mEq/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/co2/tab/test/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,NA,18 - 60 years,>=,18,<=,60,years,NA,NA,NA,>=,23,<=,29,mEq/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/co2/tab/test/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,NA,60 - 90 years,>=,60,<=,90,years,NA,NA,NA,>=,23,<=,31,mEq/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/co2/tab/test/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,NA,> 90 years,>,90,NA,NA,years,NA,NA,NA,>=,20,<=,29,mEq/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/co2/tab/test/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,NA,18 - 60 years,>=,18,<=,60,years,NA,NA,NA,>=,23,<=,29,mmol/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/co2/tab/test/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,NA,60 - 90 years,>=,60,<=,90,years,NA,NA,NA,>=,23,<=,31,mmol/L,Normal,NA,NA
https://labtestsonline.org/understanding/analytes/co2/tab/test/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,NA,> 90 years,>,90,NA,NA,years,NA,NA,NA,>=,20,<=,29,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,All,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,21,<=,29,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,Asian,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,21,<=,28,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,Non-Hispanic Black,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,20,<=,29,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,Hispanic,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,20,<=,28,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,Non-Hispanic White,18 - 65 years,>=,18,<=,65,years,Female,NA,NA,>=,21,<=,28,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,All,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,21,<=,29,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,Asian,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,22,<=,29,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,Non-Hispanic Black,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,22,<=,30,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,Hispanic,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,22,<=,29,mmol/L,Normal,NA,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4578165/,4,Bicarbonate (tCO2),Abbott Piccolo Xpress,Non-Hispanic White,18 - 65 years,>=,18,<=,65,years,Male,NA,NA,>=,21,<=,29,mmol/L,Normal,NA,NA
https://www.abaxis.com/sites/default/files/resource-packages/Comprehensive%20Metabolic%20Panel%20Package%20Insert-EN_0.pdf,3,Total Protein (TP),Abbott Piccolo Xpress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=,6.4,<=,8.1,g/dL,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_TOTAL_PROTEIN.pdf,3,Total Protein (TP),Abbott Piccolo Xpress,NA,0 - 1 year,>=,0,<=,1,year,NA,NA,NA,>=,4.3,<=,6.9,g/dL,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_TOTAL_PROTEIN.pdf,3,Total Protein (TP),Abbott Piccolo Xpress,NA,1 - 3 years,>=,1,<=,3,years,NA,NA,NA,>=,5.2,<=,7.4,g/dL,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_TOTAL_PROTEIN.pdf,3,Total Protein (TP),Abbott Piccolo Xpress,NA,3 - 6 years,>=,3,<=,6,years,NA,NA,NA,>=,5.6,<=,7.7,g/dL,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_TOTAL_PROTEIN.pdf,3,Total Protein (TP),Abbott Piccolo Xpress,NA,6 - 19 years,>=,6,<=,19,years,NA,NA,NA,>=,6.5,<=,8.3,g/dL,Normal,NA,NA
https://wwwn.cdc.gov/nchs/data/nhanes/2013-2014/labmethods/BIOPRO_H_MET_TOTAL_PROTEIN.pdf,3,Total Protein (TP),Abbott Piccolo Xpress,NA,> 19 years,>,19,NA,NA,years,NA,NA,NA,>=,6.4,<=,7.7,g/dL,Normal,NA,NA
